28/04/2014 18:57:53:950 (4.4, 1.0, -8.6) (0.0, -0.6, 0.0, 0.8) (0.0, -0.6, 0.0, 0.8) 0 0 60.36057
28/04/2014 18:57:53:966 (4.4, 1.0, -8.6) (0.0, -0.6, 0.0, 0.8) (0.0, -0.6, 0.0, 0.8) 0 0 60.36068
28/04/2014 18:57:53:983 (4.4, 1.0, -8.6) (0.0, -0.6, 0.0, 0.8) (0.0, -0.6, 0.0, 0.8) 0 0 60.36077

28/04/2014 18:57:53:999 (4.4, 1.0, -8.5) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36137
28/04/2014 18:57:54:016 (4.4, 1.0, -8.5) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36106
28/04/2014 18:57:54:032 (4.4, 1.0, -8.5) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36095
28/04/2014 18:57:54:049 (4.3, 1.0, -8.5) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36119
28/04/2014 18:57:54:065 (4.3, 1.0, -8.5) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.3614
28/04/2014 18:57:54:082 (4.3, 1.0, -8.5) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36143
28/04/2014 18:57:54:146 (4.3, 1.0, -8.5) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36145
28/04/2014 18:57:54:155 (4.2, 1.0, -8.4) (0.0, -0.8, 0.0, 0.7) (0.0, -0.8, 0.0, 0.7) 0 0 48.79023
28/04/2014 18:57:54:171 (4.2, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 49.74348
28/04/2014 18:57:54:188 (4.2, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 50.6343
28/04/2014 18:57:54:204 (4.2, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 51.46364
28/04/2014 18:57:54:221 (4.2, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 52.23375
28/04/2014 18:57:54:237 (4.2, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 52.94669
28/04/2014 18:57:54:254 (4.1, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 53.60506
28/04/2014 18:57:54:271 (4.1, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 54.21215
28/04/2014 18:57:54:287 (4.1, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 54.77014
28/04/2014 18:57:54:304 (4.1, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 55.28224
28/04/2014 18:57:54:320 (4.1, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 55.75138
28/04/2014 18:57:54:338 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 55.75903
28/04/2014 18:57:54:354 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 56.18731
28/04/2014 18:57:54:371 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 56.57858
28/04/2014 18:57:54:387 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 56.93541
28/04/2014 18:57:54:404 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 57.26058
28/04/2014 18:57:54:421 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 57.55612
28/04/2014 18:57:54:437 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 57.82504
28/04/2014 18:57:54:454 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 58.06922
28/04/2014 18:57:54:471 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 58.2906
28/04/2014 18:57:54:487 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 58.49128
28/04/2014 18:57:54:504 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 58.67325
28/04/2014 18:57:54:520 (4.0, 1.0, -8.4) (0.0, -0.8, 0.0, 0.7) (0.0, -0.8, 0.0, 0.7) 0 0 58.83783
28/04/2014 18:57:54:537 (4.0, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 58.98674
28/04/2014 18:57:54:553 (4.0, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.12156
28/04/2014 18:57:54:570 (4.0, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.24327
28/04/2014 18:57:54:586 (4.0, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.35324
28/04/2014 18:57:54:603 (4.0, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.45256
28/04/2014 18:57:54:620 (4.0, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.5424
28/04/2014 18:57:54:636 (4.0, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.62333
28/04/2014 18:57:54:653 (3.9, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.69635
28/04/2014 18:57:54:669 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.76238
28/04/2014 18:57:54:686 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.82177
28/04/2014 18:57:54:702 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.87532
28/04/2014 18:57:54:719 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.92377
28/04/2014 18:57:54:735 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 59.96727
28/04/2014 18:57:54:752 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.00647
28/04/2014 18:57:54:769 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.04197
28/04/2014 18:57:54:785 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.07378
28/04/2014 18:57:54:802 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.10244
28/04/2014 18:57:54:818 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.12843
28/04/2014 18:57:54:835 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.15168
28/04/2014 18:57:54:852 (3.9, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.17244
28/04/2014 18:57:54:868 (3.9, 1.0, -8.2) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.19148
28/04/2014 18:57:54:885 (3.9, 1.0, -8.2) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.20863
28/04/2014 18:57:54:901 (3.9, 1.0, -8.2) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.22389
28/04/2014 18:57:54:918 (3.9, 1.0, -8.2) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.23746
28/04/2014 18:57:54:934 (3.9, 1.0, -8.2) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.25003
28/04/2014 18:57:54:951 (3.9, 1.0, -8.2) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.26134
28/04/2014 18:57:54:967 (3.9, 1.0, -8.2) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.27136
28/04/2014 18:57:54:984 (3.9, 1.0, -8.2) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.28054
28/04/2014 18:57:55:000 (3.9, 1.0, -8.1) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.28864
28/04/2014 18:57:55:017 (3.9, 1.0, -8.1) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.29594
28/04/2014 18:57:55:034 (3.9, 1.0, -8.1) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.30267
28/04/2014 18:57:55:050 (3.9, 1.0, -8.1) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.30839
28/04/2014 18:57:55:067 (3.9, 1.0, -8.1) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.31388
28/04/2014 18:57:55:083 (3.9, 1.0, -8.1) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.31882
28/04/2014 18:57:55:100 (3.9, 1.0, -8.1) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.32293
28/04/2014 18:57:55:117 (3.8, 1.0, -8.1) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.32697
28/04/2014 18:57:55:133 (3.8, 1.0, -8.0) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.33043
28/04/2014 18:57:55:150 (3.8, 1.0, -8.0) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.33372
28/04/2014 18:57:55:166 (3.8, 1.0, -8.0) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.33651
28/04/2014 18:57:55:183 (3.8, 1.0, -8.0) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.33902
28/04/2014 18:57:55:199 (3.8, 1.0, -8.0) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.34146
28/04/2014 18:57:55:216 (3.8, 1.0, -8.0) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.34348
28/04/2014 18:57:55:233 (3.8, 1.0, -8.0) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.34529
28/04/2014 18:57:55:249 (3.8, 1.0, -7.9) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.3471
28/04/2014 18:57:55:266 (3.8, 1.0, -7.9) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.34787
28/04/2014 18:57:55:282 (3.7, 1.0, -7.9) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.34993
28/04/2014 18:57:55:299 (3.7, 1.0, -7.9) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35127
28/04/2014 18:57:55:315 (3.7, 1.0, -7.9) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35231
28/04/2014 18:57:55:332 (3.7, 1.0, -7.9) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35342
28/04/2014 18:57:55:349 (3.7, 1.0, -7.9) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35424
28/04/2014 18:57:55:365 (3.7, 1.0, -7.9) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35498
28/04/2014 18:57:55:381 (3.6, 1.0, -7.9) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35547
28/04/2014 18:57:55:398 (3.6, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35626
28/04/2014 18:57:55:415 (3.6, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.3568
28/04/2014 18:57:55:431 (3.6, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35745
28/04/2014 18:57:55:448 (3.6, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35787
28/04/2014 18:57:55:464 (3.6, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35825
28/04/2014 18:57:55:481 (3.5, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35859
28/04/2014 18:57:55:497 (3.5, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35907
28/04/2014 18:57:55:514 (3.5, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.3595
28/04/2014 18:57:55:531 (3.5, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35954
28/04/2014 18:57:55:547 (3.4, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.35992
28/04/2014 18:57:55:564 (3.4, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36026
28/04/2014 18:57:55:580 (3.4, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.3604
28/04/2014 18:57:55:597 (3.4, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36035
28/04/2014 18:57:55:613 (3.3, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36082
28/04/2014 18:57:55:630 (3.3, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.3609
28/04/2014 18:57:55:646 (3.2, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36097
28/04/2014 18:57:55:663 (3.2, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36104
28/04/2014 18:57:55:679 (3.2, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.3611
28/04/2014 18:57:55:696 (3.1, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36133

28/04/2014 18:57:55:713 (3.1, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36153
28/04/2014 18:57:55:729 (3.0, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36155
28/04/2014 18:57:55:746 (3.0, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36138
28/04/2014 18:57:55:762 (2.9, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36158
28/04/2014 18:57:55:779 (2.9, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36176
28/04/2014 18:57:55:795 (2.8, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36174
28/04/2014 18:57:55:812 (2.8, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36173
28/04/2014 18:57:55:829 (2.7, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36189
28/04/2014 18:57:55:845 (2.7, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36186
28/04/2014 18:57:55:862 (2.6, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36184
28/04/2014 18:57:55:878 (2.6, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36199
28/04/2014 18:57:55:895 (2.5, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36196
28/04/2014 18:57:55:911 (2.5, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36176
28/04/2014 18:57:55:928 (2.4, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36191
28/04/2014 18:57:55:945 (2.4, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36205
28/04/2014 18:57:55:961 (2.3, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36201
28/04/2014 18:57:55:978 (2.3, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36197
28/04/2014 18:57:55:994 (2.2, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36211
28/04/2014 18:57:56:011 (2.2, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36206
28/04/2014 18:57:56:027 (2.1, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36185
28/04/2014 18:57:56:044 (2.1, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36217
28/04/2014 18:57:56:061 (2.0, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36195
28/04/2014 18:57:56:077 (2.0, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36209
28/04/2014 18:57:56:094 (1.9, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36222
28/04/2014 18:57:56:110 (1.9, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36216
28/04/2014 18:57:56:127 (1.8, 1.0, -7.8) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.3621
28/04/2014 18:57:56:143 (1.8, 1.0, -7.8) (0.0, -0.8, 0.0, 0.7) (0.0, -0.8, 0.0, 0.7) 0 0 60.36222
28/04/2014 18:57:56:160 (1.7, 1.0, -7.8) (0.0, -0.8, 0.0, 0.7) (0.0, -0.8, 0.0, 0.7) 0 0 60.36216
28/04/2014 18:57:56:176 (1.7, 1.0, -7.8) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36194
28/04/2014 18:57:56:193 (1.6, 1.0, -7.8) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36208
28/04/2014 18:57:56:210 (1.6, 1.0, -7.8) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36221
28/04/2014 18:57:56:226 (1.5, 1.0, -7.8) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36216
28/04/2014 18:57:56:243 (1.5, 1.0, -7.8) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.3621
28/04/2014 18:57:56:260 (1.4, 1.0, -7.8) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36222
28/04/2014 18:57:56:276 (1.4, 1.0, -7.8) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36216
28/04/2014 18:57:56:293 (1.4, 1.0, -7.8) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36211
28/04/2014 18:57:56:309 (1.3, 1.0, -7.9) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36223
28/04/2014 18:57:56:326 (1.3, 1.0, -7.9) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36217
28/04/2014 18:57:56:342 (1.2, 1.0, -7.9) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36195
28/04/2014 18:57:56:359 (1.2, 1.0, -7.9) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36226
28/04/2014 18:57:56:375 (1.1, 1.0, -7.9) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.3622
28/04/2014 18:57:56:392 (1.1, 1.0, -7.9) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36214
28/04/2014 18:57:56:408 (1.0, 1.0, -7.9) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36226
28/04/2014 18:57:56:425 (1.0, 1.0, -8.0) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.3622
28/04/2014 18:57:56:442 (0.9, 1.0, -8.0) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36198
28/04/2014 18:57:56:458 (0.9, 1.0, -8.0) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36211
28/04/2014 18:57:56:475 (0.8, 1.0, -8.0) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36207
28/04/2014 18:57:56:491 (0.8, 1.0, -8.0) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.3622
28/04/2014 18:57:56:508 (0.8, 1.0, -8.1) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36214
28/04/2014 18:57:56:524 (0.7, 1.0, -8.1) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36226
28/04/2014 18:57:56:541 (0.7, 1.0, -8.1) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.3622
28/04/2014 18:57:56:557 (0.6, 1.0, -8.1) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36215
28/04/2014 18:57:56:574 (0.6, 1.0, -8.1) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36227
28/04/2014 18:57:56:591 (0.5, 1.0, -8.2) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36221
28/04/2014 18:57:56:607 (0.5, 1.0, -8.2) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36216
28/04/2014 18:57:56:624 (0.4, 1.0, -8.2) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36228
28/04/2014 18:57:56:641 (0.4, 1.0, -8.2) (0.0, -0.8, 0.0, 0.5) (0.0, -0.8, 0.0, 0.5) 0 0 60.36222
28/04/2014 18:57:56:657 (0.3, 1.0, -8.2) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36216
28/04/2014 18:57:56:674 (0.3, 1.0, -8.3) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36193
28/04/2014 18:57:56:690 (0.3, 1.0, -8.3) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36224
28/04/2014 18:57:56:707 (0.2, 1.0, -8.3) (0.0, -0.8, 0.0, 0.6) (0.0, -0.8, 0.0, 0.6) 0 0 60.36218
28/04/2014 18:57:56:723 (0.2, 1.0, -8.3) (0.0, -0.8, 0.0, 0.7) (0.0, -0.8, 0.0, 0.7) 0 0 60.36213
28/04/2014 18:57:56:740 (0.1, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36225
28/04/2014 18:57:56:756 (0.1, 1.0, -8.3) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36236
28/04/2014 18:57:56:773 (0.0, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36211
28/04/2014 18:57:56:790 (0.0, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36224
28/04/2014 18:57:56:806 (-0.1, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36217
28/04/2014 18:57:56:823 (-0.1, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36212
28/04/2014 18:57:56:839 (-0.2, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36224
28/04/2014 18:57:56:856 (-0.2, 1.0, -8.4) (0.0, -0.7, 0.0, 0.7) (0.0, -0.7, 0.0, 0.7) 0 0 60.36218
